issue_date;license_plate_number;violation_code;unit_description;fine_level1_amount;community_area_name
2001-08-31 21:50:00;2957688d87180ca20d8128ec59d2ba570e8b6222ae77c600bce69205687f116a;0964150B;CPD;50;OHARE
2001-08-31 21:50:00;9482cba06ec54457c158bc1b9cf3cc5caac0ae5b009e6e4b7c8987b4ccc32eed;0964150B;CPD;50;GARFIELD RIDGE
2001-08-31 21:50:00;9b341a5f53370d551f389f68dcc9328505ddc842702bd2c0d3e09512d12ead12;0976160A;CPD;25;LAKE VIEW
2001-08-31 21:55:00;6d341cbdab4e1c7a8c7b61a06531ce22cec883f7d67fa69819fd9bd665a3cab6;0964150B;CPD;50;OHARE
2002-08-31 01:50:00;bef14537dad2aa7547b74b08f8a79ad48f7879197ba0c90413d569061df1afb4;0964150B;CPD;50;WEST TOWN
2004-05-16 14:00:00;60e69bc3a4083beaca20d8d77bdcd8f222e091cd835c902cac0eca8a3aff370d;0964150B;Miscellaneous;50;NEAR WEST SIDE
2004-05-16 14:01:00;b8cd518a65b419274df032f92c89c72aa550500092e839394113da29002fd93e;0964150B;CPD;50;NEAR NORTH SIDE
2004-05-16 14:05:00;38e88bc08401c5a3449ba32562e719c97e9a91111bdfbfb3703adf5054e7824f;0964125;CPD;120;NEAR NORTH SIDE
2003-09-26 13:32:00;7965e055c250028866cecbe44e93e0c22ebfe0acc00f6a9b18ee0e45a2ba9e63;0964190A;DOF;30;LINCOLN PARK
2005-05-09 17:53:00;e486730e4b9dabcae2d723d26222f8789c02d81bee622c7fd7b65cead0a612ac;0964080A;CPD;50;LINCOLN PARK
2005-05-09 17:55:00;d7efd6abb05e6e046ad0bbe62ded2c22c8465445ce7b1352572f3907b4ff7a51;0964150B;CPD;50;GARFIELD RIDGE
2001-08-31 22:04:00;7f082d9741edddb073bb36580a62f13489c15a1671eaeba15ef15948feaa237f;0964100A;CPD;100;CALUMET HEIGHTS
2004-05-16 14:09:00;bb3df0422a86f440147e139c59ee448a92cb54953d40461772397f66674b99f5;0964150B;CPD;50;GARFIELD RIDGE
2004-05-16 14:10:00;1998eaf61374bf71ef955a950accae7a034dfa0d578e9c955558f7ce54396e61;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:10:00;db9e434bee7a661ed0823109b7b74b1c45f90a3031af19a2e573f4fd53e17f8d;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:10:00;d5cb1726f8d9925b4c1832eead041550f34d3a12cf3de97918b8b3469fb29378;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:11:00;bc418303cc44fb4e212f251017453a327aad848b2cec1bdfed93e763abcb0c51;0964150B;CPD;50;NEAR NORTH SIDE
2004-05-16 14:11:00;6bf88374687843533d36033ed9e5b74f42b523e20a0ff236344f1a9e861c1259;0964150B;Miscellaneous;50;OHARE
2004-05-16 14:11:00;8d76eaf45292f02de01d2fb7d615bc1b5ca65f4ef5de0e418623eea86387a6c5;0964110C;CPD;50;WEST TOWN
2003-09-26 13:34:00;13dc89584b64083e29dc919e95a13d2ae95a2a1952cc4078a8be438a662b3544;0964190A;DOF;30;WEST TOWN
2003-09-26 13:34:00;461d22abc2d7e6d16c099c4ed9eeb0f410249c51647afdf5ed1101fc9d080ac2;0964110C;DOF;50;LAKE VIEW
2003-09-26 13:35:00;d1b4dd794b54b9616f67c774a56c0d488d3b52b6eba4d4e69f422aa872987377;0964190A;DOF;30;LAKE VIEW
2003-09-26 13:35:00;526e72b9ef2498943fc81208811567c9c114e9103c9d64f023b9217cd3719284;0964150B;DOF;50;LINCOLN PARK
2001-08-31 22:10:00;878995c97299dfd56c6e655cab15f0ab92d99825f0d570f7bc439e4f36970dd6;0976160A;CPD;25;LAKE VIEW
2004-05-16 14:15:00;11181a363b6e630e008f2d571ae2e17aa924815b515616d47f8ef4dd57ef22b3;0964150B;Miscellaneous;50;NEAR WEST SIDE
2004-05-16 14:15:00;2a07a9ce351630c0c2567c0ea2b739d166d116d8a825b297db3048f7123e8793;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:15:00;4637406e081064089a26fd16ac2f574748832d48a169d2bd0bdabac2505c8354;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:16:00;c9f7fc871627dd741632b259142c0cfc79c2c8bb94a751cbb54aed98b9eee495;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:17:00;8d98b32e59a0f2c3c2234c8e1509abf31de532c25216033be61bef342791d17f;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:18:00;be189c3e14f2133f7234321b0e24ee735eebc0544ba18ebf8eeb2bd3175dc83f;0964090E;CPD;50;NEAR NORTH SIDE
2004-05-16 14:19:00;636bf486125390fe25c5c544afa159d036c6bd222d163a605bf494c0422b508d;0964090E;CPD;50;NEAR NORTH SIDE
2005-05-09 18:00:00;d31427aabf7b1c6ec94a27d2dc750efd5684d83a7fe2707fbc9120815b7726be;0964150B;CPD;50;OHARE
2003-09-26 13:36:00;647e5a21105dfa55e7081baa7c7cd4b1e6c185799335badd45d4b36c118f0dd2;0964190A;DOF;30;WEST TOWN
2003-09-26 13:36:00;44c0d2c9dce09832558858f03f3a6500b2a0457ee06421b9a437d6c719b446e3;0964100A;DOF;100;WEST TOWN
2003-09-26 13:37:00;375df04ee129a7a7cb26d48e5bd53347095b2ee745dd69196087b35de8e46cc0;0964190A;DOF;30;LAKE VIEW
2004-05-16 14:20:00;9b02dbf19dbe297513c5807c25ba0ceb3ba6a6622d67687cd58dde2fd9eb5b6e;0964090E;CPD;50;NEAR NORTH SIDE
2003-09-26 13:39:00;fe47ad7877bd65d95788f9ecd65dcc9cf80d58c4f0d96ef2e0e9abc9a919c69f;0964190A;DOF;30;LAKE VIEW
2003-09-26 13:40:00;e59def057763e53640da79fc143f5afa4ab065dce49e8a313de21fa430407b7a;0964190A;DOF;30;WEST TOWN
2003-09-26 13:42:00;6de303abf97a8a2a4d527f476e4b0692a7ba6d99d4e49a0f321510f0247e32cb;0964190B;CPD;50;NEAR NORTH SIDE
2003-09-26 13:42:00;36d098e74662a0ce08451fc23c63629c694d9531f7ab971b1cc62160d825ed9e;0976160A;CPD;25;LINCOLN PARK
2004-05-16 14:30:00;6f475fd10400fe0ce07f52751b89993f52496411b444261e3ba873fd5083ab39;0964150B;Miscellaneous;50;NEAR WEST SIDE
2004-05-16 14:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;120;BELMONT CRAGIN
2004-05-16 14:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0980110A;CPD;50;BELMONT CRAGIN
2004-05-16 14:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964040B;CPD;50;BELMONT CRAGIN
2004-05-16 14:38:00;0b79e0d98284640d567293dd7b6df7fdf496bf5aa541127ad68caff4d6a7cfbb;0964150B;CPD;50;OHARE
2004-05-16 14:40:00;c42ad2884b900071e37c2e22de8c98c3ef9409cc7ea89ee2a99e39ccc3c99229;0964100G;Miscellaneous;25;NEAR WEST SIDE
2005-05-09 18:05:00;14381fad1782bd04ba349ec2a514ee6207ff333b70700dce2781836913378150;0964150B;CPD;50;LOWER WEST SIDE
2005-05-09 18:07:00;74d448af774afece09e13b8b8e87154cb8ea31b8ddc05e03975414afed4a4e68;0976160F;DOF;50;LINCOLN PARK
2005-05-09 18:08:00;74d448af774afece09e13b8b8e87154cb8ea31b8ddc05e03975414afed4a4e68;0976160A;DOF;50;LINCOLN PARK
2003-09-26 13:43:00;9da2be45c1e06ebb0d3f232e5915d2d1df5d8feec1fa4a5be994a4dc1cac0189;0964190A;DOF;30;LINCOLN PARK
2003-09-26 13:44:00;4f9c3b82ebcae1c986904f110f0473de3cc7286c00f1784dea98ef00035e1baa;0964190B;CPD;50;NEAR NORTH SIDE
2003-09-26 13:45:00;8b6dbd69413bc1e110f6aeb7288a8d14e73217ab5e7d2f6d838ad4542d5ba9b3;0964190A;DOF;30;LAKE VIEW
2004-05-16 14:50:00;d15bae82b1ddab56bda6842bd65c1db42544c1ad1fe4e6a4d0791109ebfeef81;0964150B;Miscellaneous;50;NEAR WEST SIDE
2004-05-16 14:50:00;ae51da9011e8ede424d64d491d3e9291dc89271e5cc1e2e14276589f69482922;0964020B;CPD;75;GARFIELD RIDGE
2004-05-16 14:58:00;d2853ccffd7559d22604b5a52bc9b081dce779646ca92c90154d57ce340e97a9;0964150B;CPD;50;GARFIELD RIDGE
2001-08-31 22:25:00;8d5479dd30736f3eac705ec84782e25132cc02f1c9d6c1cf9410e8afd6b2b0f8;0964125;CPD;60;DUNNING
2001-08-31 22:25:00;a83f4fee05acc16919a837a033c3344b4ce7fdbf90e88e3a08ce95e5040e4763;0964150B;CPD;50;OHARE
2001-08-31 22:30:00;38fd6b938cda8b20b4031113c067bb3a75f24e9696755334cba34ef1110348e6;0964170A;CPD;25;DUNNING
2005-05-09 18:09:00;ecfc2375e99164bf518ac7d8cada9a7aeba830ae14da2d4aa975caec5f406f85;0964125;CPD;120;LOOP
2005-05-09 18:10:00;e9d684240e89eaa025ccde4adacde32a005f86c9f5b44e1b29059ff02d78b4d2;0964100A;CPD;100;UPTOWN
2003-09-26 13:46:00;b9417b544cf3e69ca039ef8e36e3df0b09b569f794c27911495e948b8aba53bb;0964100A;DOF;100;SOUTH SHORE
2003-09-26 13:47:00;4271936bbf70fe8bb9790db48e89450af74fd7b80bc6d80d610538518e06f691;0964150B;CPD;50;LOOP
2004-05-16 14:58:00;05441b6554b36920802de12d5d91d3b5b823302367aa4d7d9f05c15ad7172edd;0964150B;CPD;50;OHARE
2004-05-16 15:06:00;ae8b0a4ee274a84a0a3ed8a703b5b230d23784a5e49cc42bd8583a2fca2ba344;0964150B;CPD;50;OHARE
2004-05-16 15:10:00;208c77d1718e44f00e2450617fed69ffb2aad93ddfaf80542d02df8c1dbb0ce6;0964150B;CPD;50;OHARE
2004-05-16 15:10:00;1feb9275ab57beb1fa5ee33332c75e9a6faf182b670d3d401d4e8315ce8e968c;0964150B;CPD;50;OHARE
2001-08-31 22:30:00;05dfc1134f02ffb39b69edd1344f6f77daa5627bdb71a3d981d1add842169a16;0964150B;CPD;50;OHARE
2005-05-09 18:18:00;084a32ecccdb20a29bebfbaf77dfb2d9a24c577c30b67d2d31e326978211f738;0976160F;DOF;50;LAKE VIEW
2005-05-09 18:18:00;f522082816abb953de1d9f652200444007cec825b2b6a6b5ddcb0a163b120e09;0964150B;CPD;50;GARFIELD RIDGE
2002-08-31 03:20:00;e120c63f9e32c0d9ff89e9a1ee05366c8d044998bece052b6b7708afb898d061;0976160F;CPD;25;LOOP
2004-05-16 15:12:00;589c744221253a77d987c27b456b78bb44ab6fb11c4e5702ec500f338fce6f15;0964150B;CPD;50;OHARE
2004-05-16 15:14:00;7066e0c378ef703abd3b333f53122ba6d591478f034cffaf1b3798262813a3db;0964150B;Miscellaneous;50;NEAR WEST SIDE
2004-05-16 15:17:00;27c0fd0337ed6b9203446261639e10397a3e9a0fe4ca6ff43ec09b09e75e54d6;0964150B;CPD;50;OHARE
2004-05-16 15:18:00;462149e8e5aed455f5ef7b6f2c397ff3468c9822f6c28ea6d60df78afc63a9d2;0964150B;Miscellaneous;50;NEAR WEST SIDE
2003-09-26 13:49:00;217c9d2de66e22c592ed32e05d2b06dcb3ad402c12faf2c2902f91075fa4f1ff;0964190B;DOF;50;NEAR NORTH SIDE
2001-08-31 22:37:00;6cd1ab5caef52f54b8960cf99a554fefce75b8e095153692171a9b399d86e8d5;0976160A;CPD;25;LAKE VIEW
2002-08-31 03:30:00;a96bc4da91c5fa552509725ee0fc017396eafd10a8fe83694cf58995eb805624;0964150B;CPD;50;AUBURN GRESHAM
2003-09-26 13:52:00;edac33d1c033b225837bc4d7bd837ee09b6edaf1dbdcfe2e4d8aeb396cec0930;0964190A;DOF;30;NEAR WEST SIDE
2001-08-31 22:38:00;db5af83707d00e4984d70d8d7551d380dd7a41e2aa36680097101ee6c7b4bea2;0976160A;CPD;25;LAKE VIEW
2001-08-31 22:40:00;495662c9a55551211ba277ab583c49d209f8f13b296d2142e5e7424aa674245b;0976160A;CPD;25;LAKE VIEW
2001-08-31 22:40:00;6d2d952bad8687b2f63b53ab7db2769ee3298f728b1d15378b8b973625ef43f2;0976160A;CPD;25;LAKE VIEW
2005-05-09 18:24:00;46703b909d5e1b12c23f0cde93276130e2f05ff2a70411f839f7e077ee560493;0976160F;DOF;50;LINCOLN SQUARE
2005-05-09 18:25:00;777134c93a19a1ea29e15dacf6fecc728d93ce3e0624169e59470d5ed8b93d68;0964110A;CPD;100;WEST TOWN
2005-05-09 18:26:00;82d828d8abadaf3d01012f86bbb9e9e2c0a42bbe8ea0ff1d34e9c96a1f0f3378;0964190A;DOF;30;LINCOLN PARK
2005-05-09 18:27:00;9597a14e2a4135ecaf743d75adec5cbc9adcc73bb60e599da4290d8c21cc5ce0;0980130A;DOF;25;LINCOLN SQUARE
2005-05-09 18:28:00;51a3cb1d2ae0e09c17e7442cde7fd72c6e64a7db88d06af4b52a1057af7ac4d3;0980130A;DOF;25;LINCOLN SQUARE
2004-05-16 15:20:00;ba24e21c5f681e730e2d2fe1f219659e5ed38a1a781111fb6c7c433b004599f9;0964190B;CPD;50;NEAR WEST SIDE
2004-05-16 15:25:00;188b4b18a5de6f1e1025c83770ca32f279bd08a64d686121b5fcc54da1d23ddd;0964020B;CPD;75;OHARE
2004-05-16 15:25:00;1efa72df5d02aa043cfa9de80b481ba82a5b48fb969c731d3172d1b824b2746e;0964190B;CPD;50;NEAR WEST SIDE
2004-05-16 15:27:00;188b4b18a5de6f1e1025c83770ca32f279bd08a64d686121b5fcc54da1d23ddd;0964100D;CPD;75;OHARE
2004-05-16 15:29:00;122653df3c0eacfd6258aa437640218ff26430a47167e08fcfc7e422b2791be4;0964150B;CPD;50;GARFIELD RIDGE
2004-05-16 15:30:00;ea37f49c3820dcb4c8aa1f097a5a1997c08c04e891c900d116cda6d244791fa5;0964190B;CPD;50;NEAR WEST SIDE
2004-05-16 15:34:00;51b628262e17b75a28fc6d5e83e1f1bf5dc07b7d505b2c7b39337001b83e17f9;0964100D;CPD;75;OHARE
2003-09-26 13:52:00;8cc8501e08e235ae264ef58b011796cdd900a3282707ec9c64c0202d3ed5cc2c;0964190B;DOF;50;NEAR NORTH SIDE
2003-09-26 13:53:00;544f16c96816d8b0d0e1b9abbb140ce697518575e986a9ab07d606571ee13130;0964190A;DOF;30;LAKE VIEW
2003-09-26 13:53:00;d50891c48e254f3d52281f9c2d95b189c1be399f4ae60e3bb401e7a74b242482;0964190A;DOF;30;LINCOLN PARK
2003-09-26 13:53:00;d84b09df98c513c46a074c18465fac83f03da0e91246a593d0d8ba44924659fe;0964190A;DOF;30;NEAR NORTH SIDE
2003-09-26 13:54:00;9c6684c331f7df4c4b340758042eee98895b793d674eb44e35d5d5dfced83778;0964190A;DOF;30;NEAR WEST SIDE
2003-09-26 13:54:00;0ed6681f5e759b4bddc244bc4e076ee84d55c96b7f6495115f1b4ebcd9dda380;0964100A;DOF;100;SOUTH SHORE
2003-09-26 13:54:00;8461215bdbba627f8faf2a3e03e77e7cb44b463c52e94c66eca88190ca19e55c;0964125;DOF;60;LAKE VIEW
2001-08-31 22:45:00;5ecc87653e4d1f32a4a51fb3a1a9b2c67d0e81fde9666c4a896179e24edbaa3d;0964125;CPD;60;CHICAGO LAWN
2004-05-16 15:35:00;af105526ede23a40994e639a9ac6ab284ae28aa55e6e9d7664b9a5006b40467c;0964150B;CPD;50;LOOP
2004-05-16 15:35:00;e12f657c17a93b6fc806369c213b95815f94d767ae0a70b7ff1103387f747d3a;0964150B;CPD;50;LOOP
2004-05-16 15:36:00;aeb410152f03254bb92adb38b883bd329fccfc1c4358fc8b645a46e7bcbca810;0964190B;CPD;50;NEAR WEST SIDE
2004-05-16 15:37:00;185442ab24ff7313cc791a9db97edf669c7a7f34c153770b765617d707cb8edd;0964150B;CPD;50;LOOP
2004-05-16 15:38:00;d7f0a9f8c5dead688f171cf00a2947fdb3bd524dd3e2219155d108343ddcfa56;0964150B;Miscellaneous;50;OHARE
2004-05-16 15:40:00;bfbc4b0c7beb7b6b6c385d8b85aab2f71707c542e2b519377e57a3a9ea92e12c;0964020B;CPD;75;GARFIELD RIDGE
2004-05-16 15:40:00;c695aa8c44464c1af9f4d483addd34d2e518ef6f0c1f781b1d985fc153e88c8f;0964020B;CPD;75;GARFIELD RIDGE
2005-05-09 18:29:00;ec01ae78d6e07e845407e68f7457d57ef50fb3bdaba6c8c0b5024fecfa3e2a62;0976160A;DOF;50;LINCOLN SQUARE
2005-05-09 18:30:00;61d7e8b1f9df6b8618972f300018dea9de26de6dab757b7074232194c589d233;0964150B;CPD;50;OHARE
2005-05-09 18:30:00;e40786f6a5e99c2126a722fadfb82223dbf9bb7b67e482a462c49763b520d4e6;0964150B;CPD;50;ROGERS PARK
2005-05-09 18:30:00;ec01ae78d6e07e845407e68f7457d57ef50fb3bdaba6c8c0b5024fecfa3e2a62;0976160F;DOF;50;LINCOLN SQUARE
2005-05-09 18:30:00;1dbff7809c7cbd60e3e858721a7bf3c2e9c1cbf02aefbb567c10e8362299a1b5;0964150B;CPD;50;OHARE
2002-08-31 03:40:00;c0617a0558109dbb6d42f71f57f1b7e5cdf0616ce9eda6a861bf2707210961c2;0976160F;CPD;25;LINCOLN PARK
2003-09-26 13:55:00;2bc53bda407df9ba78372c52235b281586f584c431c959de1297f489b683f71b;0964150B;DOF;50;LINCOLN PARK
2003-09-26 13:57:00;3b1fa23acba62d00c65d1f6f79b198488fce1f2001a568e4e0922c200783e5f1;0964190A;DOF;30;LINCOLN PARK
2003-09-26 13:58:00;1edf424aed57be55d832608cc9e021e19828be592dfc72c8379d279d7a468d33;0964190A;DOF;30;LAKE VIEW
2004-05-16 15:48:00;a96b1d55238f54934dd06c7929ec65b5fc7d17bbb6baa9578ad0390019b32829;0964100A;CPD;100;WEST GARFIELD PARK
2003-09-26 13:58:00;6296a23908e13a9898052ede38bbd9cf86d340de7ccade00cb4ce1e06f397cee;0964190A;DOF;30;NEAR WEST SIDE
2003-09-26 13:58:00;d4a3150dc856999234197417ea14f68072f4989f0fddd2894dc85eba7a76c02a;0964190A;DOF;30;LINCOLN PARK
2005-05-09 18:33:00;67fff05b99b8e9ecb313044a02baeb7e796f32b9c2c652b8f6df8596518ba08e;0980130A;DOF;25;LINCOLN SQUARE
2001-08-31 22:50:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964150B;CPD;50;OHARE
2003-09-26 13:59:00;f8e5bf17a4e11a9947cb022a16186c318ab0877a69ea51dfbb67e4d1c417c341;0964125;DOF;60;LAKE VIEW
2006-01-09 16:50:00;06b8365435e6f1123a385ca79245419d5e74e53ba4b9056a26b88576f6656c35;0964090E;CPD;50;FOREST GLEN
2006-01-09 16:51:00;ee25188b55af1fd2030e0e262349b475a851f0a80c2c58b7e5331f8e2a0ca602;0964080A;CPD;50;AUSTIN
2006-01-09 16:51:00;3ccf05f35b3e115bd0e4093921ec68d7f113efc71016bc124f42349b8342b8d2;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 16:51:00;d92455b737de448f11c208f68d2f0491dd6ccce221903c17a1d34b2266caaf15;0964190A;DOF;30;LAKE VIEW
2006-01-09 16:52:00;85630ccc32969b418f20f0b72a5936d23a57bc8f30583aed3da07f0cf092be74;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 16:54:00;db7515eff4d04b84d633e32f93ef147bf03f28173f10c3a33b3a5d03ef03816c;0964050J;CPD;200;LOOP
2006-01-09 16:55:00;0fcd9651b05dd7b465d0c3caf97ec6e16aedee44d82e8c99358b4a593f049182;0964090E;CPD;50;FOREST GLEN
2006-01-09 16:55:00;3d18ceac0680257d432453479e9f46218a7b537d8c203cf43fedb3e097449093;0964150B;Miscellaneous;50;NEAR WEST SIDE
2006-01-09 16:56:00;99cac93c98a7d054da0eb1be55fe622d642b10e78e80d5ce8fd7c4570b3bf5e1;0976160F;CPD;50;LOWER WEST SIDE
2006-01-09 16:56:00;311266f9d9963f8ac076dc33ac06a04b93407c78d57887f1446e1985cacb34ae;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 16:57:00;ef6db7eae4a61ea3cd89aa66a9e8a1558468b4f1ac24b60dd2c9afee74e52df4;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 16:58:00;8f45c63a9fa3b4777ea704f38aef5e5551558dfdd12873ff8b75e96087bd59ac;0964080A;Miscellaneous;50;LOOP
2006-01-09 16:58:00;024a592723afa02d6a7b6f9e04c6807c8eec57fbc367c08df3f319957af37b37;0964190B;DOF;50;NEAR NORTH SIDE
2006-01-09 17:00:00;75a52320fa932496a0d1151a7718a67d3b34d07ce7bd07e561d934d8946b2e0e;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 17:00:00;833f4b9aa259c4f0835754bd0db0d56077df40c7ecc8469b0b770470aa0b0377;0964080A;CPD;50;LOOP
2006-01-09 17:00:00;5ca7c122f86ff164767f17fbdff964d590872e260a30aff783118f2dfdf467e5;0964080A;CPD;50;LOOP
2006-01-09 17:01:00;0a1b456f5e87b1972c4c9eb713fec58dc52e05a314568e4d1e7289ea204bc5fa;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 17:03:00;25e23f9ed8fc0a1d242a8cfe8b8fec89088db9b569c2c8db9455fb65a9af30dc;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 17:03:00;16e873baf74beda3645d74310480727bd96430a2bff9131f0ecee53d67cc36b1;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 17:05:00;28c8c68bf75743f2522a332b8e44c861756e346b3bb41148e41cfc2e534ff01f;0964190A;DOF;30;LAKE VIEW
2006-01-09 17:05:00;fbd48c2a4c46ee4a09e0d22c5052da995d9e06e8d1415785a5c72b2a0727d4fe;0964125;CPD;120;LOGAN SQUARE
2006-01-09 17:06:00;b108fdf297b8c1bc7b96fad07bb6a8d4602c162c1bb5e40dad9c18ba972c556b;0964080A;CPD;50;LOOP
2006-01-09 17:09:00;4ec48611050ed9712201e4fddc8711987591a33c82d1e526a312707a003c69cb;0964190A;DOF;30;NEAR WEST SIDE
2006-01-09 17:10:00;fabc25afc1cdd4f5be44f51fabe91ed183372de95e0cca37c5cd6a23fecaa48c;0976160F;CPD;50;WEST PULLMAN
2006-01-09 17:10:00;f50ee45b57cc54841a88f97a3d1c5ef94701398ad338bbd989497c24fdee287c;0964150B;CPD;50;HYDE PARK
2006-01-09 17:10:00;cbd10728fcb201ddc854c780b182e2cda39603ae4bea82f874802d58ac3bfb80;0964170A;CPD;25;GRAND BOULEVARD
2006-01-09 17:10:00;3fe27884e62bddae67a23238d8b4c5d2a8e48bdf5265b2e06277829ac01f426c;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 17:11:00;1793e368783c1c9a66de73cb4d3271223ce26851c5f23683d4e3d4ce6ba3eabb;0964190A;CPD;30;ARMOUR SQUARE
2006-01-09 17:12:00;a6ebc67b025fecca643c1090cef9e7f6d8a0b6b88027505e2f430ba3f46dc749;0964080A;CPD;50;NEAR NORTH SIDE
2006-01-09 17:13:00;e1ed14707e97916c8f55ecbe0dbfe3f8ea7e507fcd1e6691d25c186cd6d0b285;0964190A;DOF;30;LAKE VIEW
2006-01-09 17:15:00;cbd10728fcb201ddc854c780b182e2cda39603ae4bea82f874802d58ac3bfb80;0976160A;CPD;50;GRAND BOULEVARD
2006-01-09 17:15:00;fcf0f62ecdc63c15f109c194c1c2fc56d3b37fc30cd69467f50da2f864021d93;0964110C;DOF;50;LAKE VIEW
2006-01-09 17:16:00;99e2751a5f2d50907fd9b560250c8395cb9c4c0163c5c77740f555018100d138;0976160F;CPD;50;WEST TOWN
2006-01-09 17:17:00;6e7b94b8f1fc0858c796d54a478adc675f54862d4727db2e6ad277994421dcc0;0964150B;DOF;50;LAKE VIEW
2006-01-09 17:17:00;c0e4e1427e54b0cb9b7fc6016ec035f30065a940bec48296803a1d14a10b87a2;0964080A;DOF;50;NEAR WEST SIDE
2006-01-09 17:18:00;6e78b66d664761de212f82cb700b985710cbb2e86ac41dd5875ffed642088d4b;0964100A;DOF;100;LAKE VIEW
2006-01-09 17:18:00;37031fe09dcb870858db254df33daf6f48c6946cf3021b0399deb960604838fe;0976160F;CPD;50;HYDE PARK
2005-05-09 18:35:00;9a879132852d1ac4065c2d36cec96139b90979f5b3b7c3eae79305009f2463f5;0964090E;DOF;50;LAKE VIEW
2005-05-09 18:35:00;d784b0939bcece5870bf88f51fa0aefa11f130aef65af223adc98619da9bf266;0964090E;DOF;50;LAKE VIEW
2005-05-09 18:37:00;3e0e5fa007ae1af66981cc1b1717f092788183d6362d7e20d4812271594b6535;0964090E;DOF;50;LAKE VIEW
2005-05-09 18:38:00;367bcd3241b34d5a02b25812cdbddcac14a1fba14752d5c1472d0a2df30dbc1b;0976160A;DOF;50;NEAR NORTH SIDE
2005-05-09 18:38:00;f901599b02f4dbef0c15228e883a53c8525dbea30621568524195f9e1a830344;0964090E;DOF;50;LAKE VIEW
2003-09-26 14:00:00;13e7e975e01232a1ce0d52cda2a42f2ae0ef526f17c89a30ffb047bb78729d92;0964190A;DOF;30;LINCOLN PARK
2004-05-16 15:58:00;7cc6e36605b65e34220549cec58b86a0b45a2b6a563a699cfe2647251587ce3f;0964190A;DOF;30;LAKE VIEW
2004-05-16 15:58:00;7120400791c5dc25fc0e76c0fee1f6ff81924508ab72016b50a69ab726436870;0964190A;DOF;30;LAKE VIEW
2004-05-16 15:59:00;f79e0080b4927b54ffdd70925a5005ef6af305dac640db46dcdb4f4a3b506d50;0964190A;DOF;30;LAKE VIEW
2004-05-16 15:52:00;db63eeaf074b0bd57c371a9ce28f9c4b704f98e3e59a44e8f7976c626d9de7e8;0964100A;CPD;100;WEST LAWN
2004-05-16 15:55:00;a96390053c9d10a79fc6571ae03311cf5d7cdb8ea0013f4d59d237ff4c8a989d;0964150B;CPD;50;OHARE
2004-05-16 15:57:00;a1bbef297eff3b5bb5420e97c6047330cee9f66ec106db5c5b8f2688f014019f;0964150B;CPD;50;GARFIELD RIDGE
2002-08-31 04:05:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964110E;CPD;50;AUSTIN
2002-08-31 04:05:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0980110A;CPD;50;AUSTIN
2002-08-31 04:05:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;AUSTIN
2006-01-09 17:20:00;4f35b5736470bc2f6f388db66041b4fe4d4828e3c8ca108ba4f93fcb1af5da83;0964130;CPD;150;UPTOWN
2006-01-09 17:20:00;8054115a80d9b7b77f7c82dcb34b5a308c8b64fe8de5b1b5b5c83a03005ef4c8;0964190B;CPD;50;LOOP
2001-08-31 22:50:00;d43a547e38f992b1634dbe733637b84442a8a6bca4785b791ee9a51ab9abf8ae;0964080B;Miscellaneous;50;LOOP
2001-08-31 22:50:00;86b775b5f5bd12ead5e7387b46311f95c6d7a84b7ddb3b070eacf41d4226348e;0964020B;CPD;25;NEAR NORTH SIDE
2001-08-31 22:53:00;0934dfc39e238558ee2248fdfb7f794a1911540e4ffebcced43e5b73a7755969;0964125;DOF;60;LINCOLN PARK
2005-05-09 18:39:00;f1c789edc7d2d2828109a100ef6d36902dd4d5b85ac882415be6227729b1eb9b;0964020B;CPD;75;GARFIELD RIDGE
2005-05-09 18:40:00;7dd89f444c1ce9681eea0c7427843bf816cc43afb48e48f63dcf20446f4c368e;0964090E;DOF;50;LAKE VIEW
